eval/rm_pair_accuracy,train/cuda_memory_allocated_mb,eval/rm_rejected_score_mean,train/cuda_max_memory_reserved_mb,dataset/train_gen,dataset/train_prefs,train/optimizer_step,train/microbatch_count,setup/estimated_total_optimizer_steps,setup/total_params,setup/device_type,setup/model_param_devices,eval/rm_margin_mean,setup/trainable_params,train/optimizer_steps_completed,setup/cuda_current_device_index,setup/torch_cuda_is_available,train/gradient_global_norm_after_clipping,eval/step,setup/cuda_device_name,setup/cuda_device_count,setup/cuda_max_memory_allocated_mb,setup/cuda_memory_allocated_mb,setup/cuda_compute_capability_minor,dataset/eval_examples,eval/rm_chosen_score_mean,dataset/train_examples,eval/rm_margin_std,setup/cuda_memory_reserved_mb,train/reward_model/margin_mean,setup/cuda_max_memory_reserved_mb,train/reward_model/rejected_score_mean,train/reward_model/pair_accuracy,setup/cuda_total_memory_mb,train/cuda_memory_reserved_mb,setup/model_param_device_count,train/lr,train/optimizer_steps_per_second,train/reward_model/loss,setup/trainable_fraction,train/elapsed_seconds,_timestamp,setup/model_first_param_device,setup/cuda_bf16_supported,setup/cuda_compute_capability_major,dataset/test_prefs,eval/count_preference_pairs,train/reward_model/chosen_score_mean,setup/cuda_multiprocessor_count,_step,dataset/test_gen,train/cuda_max_memory_allocated_mb,_runtime
,3543.17431640625,,9948.0,,,95.0,380.0,,,,,,,,,,4.721149921417236,,,,,,,,,,,,1.7578125,,-4.5625,0.875,,9948.0,,2.8499999999999998e-05,,0.376953125,,,1775632456.4545877,,,,,,-2.78125,,95,,7652.24755859375,340.307035774
,3529.86572265625,,9948.0,,,96.0,384.0,,,,,,,,,,4.6884446144104,,,,,,,,,,,,1.046875,,-4.34375,0.75,,9948.0,,2.88e-05,,0.494140625,,,1775632459.5839438,,,,,,-3.296875,,96,,7652.24755859375,343.260228791
,3583.0751953125,,9948.0,,,97.0,388.0,,,,,,,,,,3.8308162689208984,,,,,,,,,,,,1.515625,,-4.625,0.875,,9948.0,,2.91e-05,,0.375,,,1775632462.5372226,,,,,,-3.109375,,97,,7652.24755859375,346.855232067
,3576.2197265625,,9948.0,,,98.0,392.0,,,,,,,,,,4.011097431182861,,,,,,,,,,,,1.2890625,,-4.09375,0.75,,9948.0,,2.94e-05,,0.42578125,,,1775632466.1322088,,,,,,-2.8125,,98,,7652.24755859375,350.040470527
,3547.60791015625,,9948.0,,,99.0,396.0,,,,,,,,,,4.218561172485352,,,,,,,,,,,,1.171875,,-4.75,1.0,,9948.0,,2.97e-05,,0.38671875,,,1775632469.317343,,,,,,-3.59375,,99,,7652.24755859375,353.236541837
0.68359375,3559.97900390625,-4.1875,9948.0,,,100.0,400.0,,,,,0.859375,,,,,4.907052993774414,100.0,,,,,,,-3.328125,,1.5234375,,0.5078125,,-4.0625,0.75,,9948.0,,3e-05,,0.625,,,1775632480.722148,,,,,256.0,-3.5625,,100,,7652.24755859375,364.6982606
,3563.82568359375,,9948.0,,,101.0,404.0,,,,,,,,,,5.0450921058654785,,,,,,,,,,,,0.490234375,,-3.78125,0.75,,9948.0,,3e-05,,0.62109375,,,1775632483.9751093,,,,,,-3.28125,,101,,7652.24755859375,367.529846899
,3550.8056640625,,9948.0,,,102.0,408.0,,,,,,,,,,3.9000308513641357,,,,,,,,,,,,0.62109375,,-3.34375,0.5,,9948.0,,3e-05,,0.5390625,,,1775632486.806719,,,,,,-2.71875,,102,,7652.24755859375,370.760800352
,3600.98291015625,,9948.0,,,103.0,412.0,,,,,,,,,,3.3351759910583496,,,,,,,,,,,,0.328125,,-3.84375,0.625,,9948.0,,3e-05,,0.6328125,,,1775632490.037833,,,,,,-3.5,,103,,7652.24755859375,373.652984899
,3540.85693359375,,9948.0,,,104.0,416.0,,,,,,,,,,3.9673523902893066,,,,,,,,,,,,0.435546875,,-3.4375,0.625,,9948.0,,3e-05,,0.64453125,,,1775632492.9295962,,,,,,-3.0,,104,,7652.24755859375,376.311636497
,3546.21337890625,,9948.0,,,105.0,420.0,,,,,,,,,,3.7592673301696777,,,,,,,,,,,,0.107421875,,-3.1875,0.75,,9948.0,,3e-05,,0.6875,,,1775632495.5886915,,,,,,-3.078125,,105,,7652.24755859375,379.747315935
,3549.77880859375,,9948.0,,,106.0,424.0,,,,,,,,,,4.3405070304870605,,,,,,,,,,,,0.3828125,,-3.828125,0.5,,9948.0,,3e-05,,0.6015625,,,1775632499.0241935,,,,,,-3.4375,,106,,7652.24755859375,382.955864076
,3543.93408203125,,9948.0,,,107.0,428.0,,,,,,,,,,4.496625900268555,,,,,,,,,,,,1.078125,,-3.96875,0.625,,9948.0,,3e-05,,0.451171875,,,1775632502.2328687,,,,,,-2.890625,,107,,7652.24755859375,386.329077118
,3551.71484375,,9948.0,,,108.0,432.0,,,,,,,,,,5.233240127563477,,,,,,,,,,,,1.28125,,-4.53125,0.625,,9948.0,,3e-05,,0.6484375,,,1775632505.6060023,,,,,,-3.25,,108,,7652.24755859375,390.176033478
,3549.775390625,,9948.0,,,109.0,436.0,,,,,,,,,,4.037446975708008,,,,,,,,,,,,0.87890625,,-3.578125,0.75,,9948.0,,3e-05,,0.609375,,,1775632509.4531631,,,,,,-2.703125,,109,,7652.24755859375,393.351677175
,3591.21826171875,,9948.0,,,110.0,440.0,,,,,,,,,,4.308592796325684,,,,,,,,,,,,0.51171875,,-4.0,0.5,,9948.0,,3e-05,,0.74609375,,,1775632512.6286206,,,,,,-3.484375,,110,,7652.24755859375,396.275922783
,3548.5517578125,,9948.0,,,111.0,444.0,,,,,,,,,,5.441998481750488,,,,,,,,,,,,0.26953125,,-3.828125,0.5,,9948.0,,3e-05,,0.7890625,,,1775632515.5527499,,,,,,-3.5625,,111,,7652.24755859375,399.275831689
,3548.72119140625,,9948.0,,,112.0,448.0,,,,,,,,,,4.592806339263916,,,,,,,,,,,,1.2421875,,-4.375,0.625,,9948.0,,3e-05,,0.48828125,,,1775632518.5528681,,,,,,-3.140625,,112,,7652.24755859375,402.523305354
,3551.07080078125,,9948.0,,,113.0,452.0,,,,,,,,,,3.7770092487335205,,,,,,,,,,,,0.466796875,,-3.890625,0.625,,9948.0,,3e-05,,0.640625,,,1775632521.8003888,,,,,,-3.421875,,113,,7652.24755859375,405.469262402
,3558.95751953125,,9948.0,,,114.0,456.0,,,,,,,,,,4.015107154846191,,,,,,,,,,,,2.109375,,-5.0,0.75,,9948.0,,3e-05,,0.37109375,,,1775632524.7458735,,,,,,-2.90625,,114,,7652.24755859375,408.471383098
,3550.8974609375,,9948.0,,,115.0,460.0,,,,,,,,,,3.5405521392822266,,,,,,,,,,,,2.109375,,-4.40625,1.0,,9948.0,,3e-05,,0.2099609375,,,1775632527.7483845,,,,,,-2.3125,,115,,7652.24755859375,411.10697822
,3547.48876953125,,9948.0,,,116.0,464.0,,,,,,,,,,4.869227409362793,,,,,,,,,,,,0.828125,,-4.0625,0.75,,9948.0,,3e-05,,0.5078125,,,1775632530.383805,,,,,,-3.234375,,116,,7652.24755859375,413.935478171
,3547.8623046875,,9948.0,,,117.0,468.0,,,,,,,,,,5.4204511642456055,,,,,,,,,,,,-0.2001953125,,-3.0,0.25,,9948.0,,3e-05,,0.83203125,,,1775632533.2124975,,,,,,-3.203125,,117,,7652.24755859375,416.853858262
,3550.1435546875,,9948.0,,,118.0,472.0,,,,,,,,,,5.632885456085205,,,,,,,,,,,,0.81640625,,-4.78125,0.75,,9948.0,,3e-05,,0.466796875,,,1775632536.130874,,,,,,-3.96875,,118,,7652.24755859375,420.323805038
,3553.4541015625,,9948.0,,,119.0,476.0,,,,,,,,,,4.139420032501221,,,,,,,,,,,,2.640625,,-6.28125,0.875,,9948.0,,3e-05,,0.21484375,,,1775632539.600859,,,,,,-3.625,,119,,7652.24755859375,423.029682323
,3551.5654296875,,9948.0,,,120.0,480.0,,,,,,,,,,5.4751877784729,,,,,,,,,,,,0.85546875,,-3.53125,0.875,,9948.0,,3e-05,,0.453125,,,1775632542.3067129,,,,,,-2.6875,,120,,7652.24755859375,426.447394557
,3559.20947265625,,9948.0,,,121.0,484.0,,,,,,,,,,5.381798267364502,,,,,,,,,,,,1.0703125,,-4.21875,0.75,,9948.0,,3e-05,,0.494140625,,,1775632545.724408,,,,,,-3.15625,,121,,7652.24755859375,429.483618299
,3552.66357421875,,9948.0,,,122.0,488.0,,,,,,,,,,4.6599836349487305,,,,,,,,,,,,1.4296875,,-4.65625,0.625,,9948.0,,3e-05,,0.62109375,,,1775632548.7606711,,,,,,-3.234375,,122,,7652.24755859375,433.754215052
,3582.71044921875,,9948.0,,,123.0,492.0,,,,,,,,,,3.526716470718384,,,,,,,,,,,,2.75,,-5.125,0.875,,9948.0,,3e-05,,0.345703125,,,1775632553.031256,,,,,,-2.390625,,123,,7652.24755859375,437.350923688
,3566.95849609375,,10612.0,,,124.0,496.0,,,,,,,,,,4.715755462646484,,,,,,,,,,,,0.55078125,,-2.390625,0.625,,10612.0,,3e-05,,0.52734375,,,1775632556.6279855,,,,,,-1.8359375,,124,,7682.9228515625,440.178212128
0.7265625,3554.09716796875,-3.390625,10612.0,,,125.0,500.0,,,,,1.1640625,,,,,4.464669227600098,125.0,,,,,,,-2.21875,,1.84375,,0.369140625,,-1.9375,0.5,,10612.0,,3e-05,,0.671875,,,1775632568.0085554,,,,,256.0,-1.5703125,,125,,7682.9228515625,451.853054517
,3550.279296875,,10612.0,,,126.0,504.0,,,,,,,,,,5.157643795013428,,,,,,,,,,,,1.0625,,-3.4375,0.625,,10612.0,,3e-05,,0.62109375,,,1775632571.129968,,,,,,-2.375,,126,,7682.9228515625,454.979200147
,3556.857421875,,10612.0,,,127.0,508.0,,,,,,,,,,3.401329517364502,,,,,,,,,,,,0.376953125,,-2.75,0.625,,10612.0,,3e-05,,0.76953125,,,1775632574.2561648,,,,,,-2.375,,127,,7682.9228515625,457.741526586
,3551.62744140625,,10612.0,,,128.0,512.0,,,,,,,,,,3.7754111289978027,,,,,,,,,,,,1.171875,,-2.703125,0.75,,10612.0,,3e-05,,0.384765625,,,1775632577.0184596,,,,,,-1.5234375,,128,,7682.9228515625,462.116590556
,3589.01416015625,,10612.0,,,129.0,516.0,,,,,,,,,,3.4567463397979736,,,,,,,,,,,,1.140625,,-3.515625,0.75,,10612.0,,3e-05,,0.6171875,,,1775632581.3934224,,,,,,-2.375,,129,,7682.9228515625,464.911319142
,3554.95947265625,,10612.0,,,130.0,520.0,,,,,,,,,,4.096780300140381,,,,,,,,,,,,1.953125,,-4.875,0.875,,10612.0,,3e-05,,0.419921875,,,1775632584.1878006,,,,,,-2.921875,,130,,7682.9228515625,468.146915023
,3579.23974609375,,10612.0,,,131.0,524.0,,,,,,,,,,3.858652353286743,,,,,,,,,,,,2.421875,,-4.625,0.875,,10612.0,,3e-05,,0.2373046875,,,1775632587.423713,,,,,,-2.21875,,131,,7682.9228515625,470.909867591
,3547.330078125,,10612.0,,,132.0,528.0,,,,,,,,,,3.665015697479248,,,,,,,,,,,,1.640625,,-3.234375,0.75,,10612.0,,3e-05,,0.49609375,,,1775632590.186909,,,,,,-1.5859375,,132,,7682.9228515625,474.092734737
,3564.05615234375,,10612.0,,,133.0,532.0,,,,,,,,,,3.5405356884002686,,,,,,,,,,,,-0.390625,,-2.078125,0.25,,10612.0,,3e-05,,1.015625,,,1775632593.369751,,,,,,-2.46875,,133,,7682.9228515625,477.394943908
,3595.09912109375,,10612.0,,,134.0,536.0,,,,,,,,,,4.339096546173096,,,,,,,,,,,,2.0625,,-4.25,1.0,,10612.0,,3e-05,,0.2578125,,,1775632596.6719785,,,,,,-2.203125,,134,,7682.9228515625,480.291200445
,3546.81005859375,,10612.0,,,135.0,540.0,,,,,,,,,,4.513387680053711,,,,,,,,,,,,0.8125,,-3.15625,0.625,,10612.0,,3e-05,,0.55078125,,,1775632599.5681832,,,,,,-2.34375,,135,,7682.9228515625,483.730290376
,3561.6533203125,,10612.0,,,136.0,544.0,,,,,,,,,,3.5251898765563965,,,,,,,,,,,,1.5703125,,-3.53125,0.75,,10612.0,,3e-05,,0.490234375,,,1775632603.007123,,,,,,-1.9609375,,136,,7682.9228515625,487.486074732
,3548.87744140625,,10612.0,,,137.0,548.0,,,,,,,,,,3.948059558868408,,,,,,,,,,,,2.171875,,-3.34375,0.875,,10612.0,,3e-05,,0.302734375,,,1775632606.7630444,,,,,,-1.171875,,137,,7682.9228515625,490.565808324
,3557.169921875,,10612.0,,,138.0,552.0,,,,,,,,,,4.606379985809326,,,,,,,,,,,,1.5078125,,-3.265625,0.875,,10612.0,,3e-05,,0.5078125,,,1775632609.8427706,,,,,,-1.75,,138,,7682.9228515625,493.74487524
,3541.505859375,,10612.0,,,139.0,556.0,,,,,,,,,,3.8259825706481934,,,,,,,,,,,,1.2109375,,-2.1875,0.75,,10612.0,,3e-05,,0.57421875,,,1775632613.0217736,,,,,,-0.9765625,,139,,7682.9228515625,497.54928632
,3570.84619140625,,10612.0,,,140.0,560.0,,,,,,,,,,3.673306941986084,,,,,,,,,,,,1.0703125,,-2.65625,0.625,,10612.0,,3e-05,,0.61328125,,,1775632616.826226,,,,,,-1.5859375,,140,,7682.9228515625,500.573439044
,3558.421875,,10612.0,,,141.0,564.0,,,,,,,,,,3.839808702468872,,,,,,,,,,,,2.421875,,-3.453125,0.625,,10612.0,,3e-05,,0.470703125,,,1775632619.850461,,,,,,-1.03125,,141,,7682.9228515625,503.61727414
,3553.32568359375,,10612.0,,,142.0,568.0,,,,,,,,,,4.220652103424072,,,,,,,,,,,,1.4140625,,-1.7109375,0.875,,10612.0,,3e-05,,0.3984375,,,1775632622.8943317,,,,,,-0.298828125,,142,,7682.9228515625,507.099974571
,3539.64404296875,,10612.0,,,143.0,572.0,,,,,,,,,,4.916666030883789,,,,,,,,,,,,0.232421875,,-2.015625,0.5,,10612.0,,3e-05,,0.7109375,,,1775632626.3768926,,,,,,-1.7890625,,143,,7682.9228515625,510.614297731
,3566.53466796875,,10612.0,,,144.0,576.0,,,,,,,,,,7.350010395050049,,,,,,,,,,,,1.3984375,,-1.8671875,1.0,,10612.0,,3e-05,,0.32421875,,,1775632629.8909578,,,,,,-0.47265625,,144,,7682.9228515625,513.375805849
,3536.76123046875,,10612.0,,,145.0,580.0,,,,,,,,,,4.925351619720459,,,,,,,,,,,,1.1640625,,-1.828125,0.875,,10612.0,,3e-05,,0.5,,,1775632632.6528158,,,,,,-0.66015625,,145,,7682.9228515625,516.224741077
,3551.97412109375,,10612.0,,,146.0,584.0,,,,,,,,,,4.004749774932861,,,,,,,,,,,,1.375,,-2.328125,0.75,,10612.0,,3e-05,,0.5234375,,,1775632635.501806,,,,,,-0.9453125,,146,,7682.9228515625,519.133284675
,3550.83984375,,10612.0,,,147.0,588.0,,,,,,,,,,4.385743141174316,,,,,,,,,,,,0.84375,,-1.5703125,0.625,,10612.0,,3e-05,,0.97265625,,,1775632638.4100454,,,,,,-0.72265625,,147,,7682.9228515625,522.294734746
,3571.146484375,,10612.0,,,148.0,592.0,,,,,,,,,,4.056280136108398,,,,,,,,,,,,0.2734375,,-1.265625,0.375,,10612.0,,3e-05,,0.77734375,,,1775632641.5717385,,,,,,-0.99609375,,148,,7682.9228515625,525.525935173
,3547.48193359375,,10612.0,,,149.0,596.0,,,,,,,,,,3.8951714038848877,,,,,,,,,,,,0.828125,,-1.0625,0.875,,10612.0,,3e-05,,0.427734375,,,1775632644.7689283,,,,,,-0.23828125,,149,,7682.9228515625,528.538865549
0.765625,3548.16552734375,-2.5625,10612.0,,,150.0,600.0,,,,,1.125,,,,,3.991565227508545,150.0,,,,,,,-1.4375,,1.5625,,2.265625,,-3.0,0.875,,10612.0,,3e-05,,0.20703125,,,1775632656.2560575,,,,,256.0,-0.7421875,,150,,7682.9228515625,540.999632832
,3602.63037109375,,10612.0,,,151.0,604.0,,,,,,,,,,3.6768922805786133,,,,,,,,,,,,0.8203125,,-1.78125,0.75,,10612.0,,3e-05,,0.5546875,,,1775632660.276527,,,,,,-0.9609375,,151,,7682.9228515625,544.513700834
,3572.9814453125,,10612.0,,,152.0,608.0,,,,,,,,,,3.3820314407348633,,,,,,,,,,,,2.84375,,-5.1875,0.875,,10612.0,,3e-05,,0.24609375,,,1775632663.7906818,,,,,,-2.359375,,152,,7682.9228515625,547.69834068
,3578.39208984375,,10612.0,,,153.0,612.0,,,,,,,,,,3.390557289123535,,,,,,,,,,,,1.3984375,,-2.421875,1.0,,10612.0,,3e-05,,0.28125,,,1775632666.9753304,,,,,,-1.0234375,,153,,7682.9228515625,550.464739736
,3578.4990234375,,10620.0,,,154.0,616.0,,,,,,,,,,3.9487197399139404,,,,,,,,,,,,1.84375,,-3.890625,0.75,,10620.0,,3e-05,,0.322265625,,,1775632669.7417357,,,,,,-2.046875,,154,,7682.9228515625,554.511298181
,3595.27880859375,,10620.0,,,155.0,620.0,,,,,,,,,,5.18449592590332,,,,,,,,,,,,2.609375,,-4.3125,0.75,,10620.0,,3e-05,,0.318359375,,,1775632673.7881896,,,,,,-1.6953125,,155,,7682.9228515625,558.42178385
,3567.26123046875,,10620.0,,,156.0,624.0,,,,,,,,,,6.470329284667969,,,,,,,,,,,,2.203125,,-4.96875,0.625,,10620.0,,3e-05,,0.4296875,,,1775632677.69866,,,,,,-2.765625,,156,,7682.9228515625,561.70321751
,3587.1865234375,,10620.0,,,157.0,628.0,,,,,,,,,,5.009322166442871,,,,,,,,,,,,1.390625,,-3.078125,1.0,,10620.0,,3e-05,,0.2734375,,,1775632680.979981,,,,,,-1.6953125,,157,,7682.9228515625,564.919647263
,3549.962890625,,10620.0,,,158.0,632.0,,,,,,,,,,4.183518886566162,,,,,,,,,,,,2.515625,,-5.375,1.0,,10620.0,,3e-05,,0.14453125,,,1775632684.196621,,,,,,-2.84375,,158,,7682.9228515625,568.256038706
,3560.02783203125,,10620.0,,,159.0,636.0,,,,,,,,,,6.218374729156494,,,,,,,,,,,,0.341796875,,-4.375,0.5,,10620.0,,3e-05,,0.97265625,,,1775632687.5322459,,,,,,-4.0625,,159,,7682.9228515625,571.243390046
,3551.93359375,,10620.0,,,160.0,640.0,,,,,,,,,,4.422623157501221,,,,,,,,,,,,2.59375,,-3.890625,1.0,,10620.0,,3e-05,,0.25,,,1775632690.520363,,,,,,-1.2890625,,160,,7682.9228515625,574.546388928
,3568.24169921875,,10620.0,,,161.0,644.0,,,,,,,,,,5.928328037261963,,,,,,,,,,,,0.89453125,,-2.046875,0.5,,10620.0,,3e-05,,0.73828125,,,1775632693.823329,,,,,,-1.15625,,161,,7682.9228515625,577.616335468
,3532.9501953125,,10620.0,,,162.0,648.0,,,,,,,,,,4.5315141677856445,,,,,,,,,,,,4.09375,,-4.875,1.0,,10620.0,,3e-05,,0.06591796875,,,1775632696.8933218,,,,,,-0.78515625,,162,,7682.9228515625,580.422284943
,3549.720703125,,10620.0,,,163.0,652.0,,,,,,,,,,3.8986363410949707,,,,,,,,,,,,1.8359375,,-4.09375,0.875,,10620.0,,3e-05,,0.341796875,,,1775632699.6991632,,,,,,-2.265625,,163,,7682.9228515625,585.319669804
,3618.20361328125,,10620.0,,,164.0,656.0,,,,,,,,,,6.4338202476501465,,,,,,,,,,,,0.337890625,,-3.84375,0.75,,10620.0,,3e-05,,0.7734375,,,1775632704.5967407,,,,,,-3.515625,,164,,7682.9228515625,588.97942147
,3562.16357421875,,10620.0,,,165.0,660.0,,,,,,,,,,5.158905506134033,,,,,,,,,,,,2.21875,,-4.5625,0.625,,10620.0,,3e-05,,0.55859375,,,1775632708.256224,,,,,,-2.328125,,165,,7682.9228515625,591.394437201
,3545.88720703125,,10620.0,,,166.0,664.0,,,,,,,,,,4.686746597290039,,,,,,,,,,,,2.828125,,-6.0,0.875,,10620.0,,3e-05,,0.27734375,,,1775632710.67152,,,,,,-3.171875,,166,,7682.9228515625,594.392497278
,3548.0107421875,,10620.0,,,167.0,668.0,,,,,,,,,,6.206687927246094,,,,,,,,,,,,0.9765625,,-4.15625,0.875,,10620.0,,3e-05,,0.52734375,,,1775632713.6693888,,,,,,-3.171875,,167,,7682.9228515625,597.37063394
,3560.86328125,,10620.0,,,168.0,672.0,,,,,,,,,,5.236473083496094,,,,,,,,,,,,2.28125,,-5.6875,0.875,,10620.0,,3e-05,,0.30078125,,,1775632716.6476836,,,,,,-3.390625,,168,,7682.9228515625,600.186555608
,3556.60009765625,,10620.0,,,169.0,676.0,,,,,,,,,,5.021419048309326,,,,,,,,,,,,1.78125,,-6.375,0.875,,10620.0,,3e-05,,0.255859375,,,1775632719.4633124,,,,,,-4.59375,,169,,7682.9228515625,603.357275907
,3540.26806640625,,10620.0,,,170.0,680.0,,,,,,,,,,4.2412333488464355,,,,,,,,,,,,3.84375,,-6.125,1.0,,10620.0,,3e-05,,0.07421875,,,1775632722.6342218,,,,,,-2.28125,,170,,7682.9228515625,606.8757912
,3556.37060546875,,10620.0,,,171.0,684.0,,,,,,,,,,5.742884159088135,,,,,,,,,,,,1.9140625,,-5.46875,0.875,,10620.0,,3e-05,,0.27734375,,,1775632726.1527345,,,,,,-3.5625,,171,,7682.9228515625,610.294146798
,3540.2734375,,10620.0,,,172.0,688.0,,,,,,,,,,5.982744216918945,,,,,,,,,,,,0.796875,,-4.25,0.625,,10620.0,,3e-05,,1.03125,,,1775632729.5711417,,,,,,-3.4375,,172,,7682.9228515625,613.645712772
,3551.43017578125,,10620.0,,,173.0,692.0,,,,,,,,,,5.495632648468018,,,,,,,,,,,,2.34375,,-4.34375,1.0,,10620.0,,3e-05,,0.203125,,,1775632732.9222531,,,,,,-1.984375,,173,,7682.9228515625,616.232298479
,3555.7060546875,,10620.0,,,174.0,696.0,,,,,,,,,,5.432837963104248,,,,,,,,,,,,1.3046875,,-3.328125,0.75,,10620.0,,3e-05,,0.36328125,,,1775632735.5093405,,,,,,-2.03125,,174,,7682.9228515625,619.052500858
0.78125,3551.52392578125,-4.40625,10620.0,,,175.0,700.0,,,,,1.8046875,,,,,5.360223293304443,175.0,,,,,,,-2.59375,,2.359375,,4.09375,,-5.90625,0.75,,10620.0,,3e-05,,0.490234375,,,1775632746.817379,,,,,256.0,-1.8125,,175,,7682.9228515625,631.17261525
,3601.13916015625,,10620.0,,,176.0,704.0,,,,,,,,,,4.912971496582031,,,,,,,,,,,,3.265625,,-5.8125,0.875,,10620.0,,3e-05,,0.17578125,,,1775632750.4495325,,,,,,-2.5625,,176,,7682.9228515625,634.421046088
,3541.81494140625,,10620.0,,,177.0,708.0,,,,,,,,,,4.309309482574463,,,,,,,,,,,,1.609375,,-4.75,0.875,,10620.0,,3e-05,,0.396484375,,,1775632753.6981235,,,,,,-3.15625,,177,,7682.9228515625,637.562189744
,3546.1181640625,,10620.0,,,178.0,712.0,,,,,,,,,,4.98417329788208,,,,,,,,,,,,2.796875,,-5.4375,0.875,,10620.0,,3e-05,,0.2294921875,,,1775632756.838989,,,,,,-2.625,,178,,7682.9228515625,640.905834921
,3576.9267578125,,10620.0,,,179.0,716.0,,,,,,,,,,7.058842182159424,,,,,,,,,,,,2.546875,,-6.4375,0.875,,10620.0,,3e-05,,0.455078125,,,1775632760.1827338,,,,,,-3.890625,,179,,7682.9228515625,644.110456408
,3551.74462890625,,10620.0,,,180.0,720.0,,,,,,,,,,6.8694167137146,,,,,,,,,,,,2.1875,,-4.8125,0.625,,10620.0,,3e-05,,0.58203125,,,1775632763.3872364,,,,,,-2.625,,180,,7682.9228515625,647.014675484
,3551.6884765625,,10620.0,,,181.0,724.0,,,,,,,,,,5.804306507110596,,,,,,,,,,,,4.03125,,-6.375,0.875,,10620.0,,3e-05,,0.25390625,,,1775632766.2917032,,,,,,-2.328125,,181,,7682.9228515625,650.392249529
,3551.50146484375,,10620.0,,,182.0,728.0,,,,,,,,,,4.8563151359558105,,,,,,,,,,,,1.25,,-2.828125,0.75,,10620.0,,3e-05,,0.361328125,,,1775632769.6694162,,,,,,-1.5859375,,182,,7682.9228515625,654.360732202
,3549.99853515625,,10620.0,,,183.0,732.0,,,,,,,,,,4.659987449645996,,,,,,,,,,,,3.5625,,-4.4375,1.0,,10620.0,,3e-05,,0.2421875,,,1775632773.6377149,,,,,,-0.86328125,,183,,7682.9228515625,657.285377942
,3550.4453125,,10620.0,,,184.0,736.0,,,,,,,,,,7.620873928070068,,,,,,,,,,,,3.640625,,-4.78125,0.875,,10620.0,,3e-05,,0.5234375,,,1775632776.5622423,,,,,,-1.1328125,,184,,7682.9228515625,660.866176181
,3594.37255859375,,10620.0,,,185.0,740.0,,,,,,,,,,7.296928882598877,,,,,,,,,,,,1.1953125,,-4.15625,0.625,,10620.0,,3e-05,,0.478515625,,,1775632780.1432068,,,,,,-2.96875,,185,,7682.9228515625,665.004332982
,3597.38525390625,,10620.0,,,186.0,744.0,,,,,,,,,,4.684845447540283,,,,,,,,,,,,2.625,,-5.8125,0.875,,10620.0,,3e-05,,0.29296875,,,1775632784.281307,,,,,,-3.1875,,186,,7682.9228515625,667.865299559
,3550.28564453125,,10620.0,,,187.0,748.0,,,,,,,,,,4.229196071624756,,,,,,,,,,,,3.703125,,-7.15625,1.0,,10620.0,,3e-05,,0.083984375,,,1775632787.1421752,,,,,,-3.4375,,187,,7682.9228515625,670.551453741
,3554.83544921875,,10620.0,,,188.0,752.0,,,,,,,,,,5.647047996520996,,,,,,,,,,,,3.484375,,-5.125,1.0,,10620.0,,3e-05,,0.244140625,,,1775632789.8285806,,,,,,-1.6328125,,188,,7682.9228515625,674.29814412
,3605.39208984375,,10620.0,,,189.0,756.0,,,,,,,,,,6.3331451416015625,,,,,,,,,,,,2.796875,,-5.25,0.875,,10620.0,,3e-05,,0.244140625,,,1775632793.5752127,,,,,,-2.46875,,189,,7682.9228515625,677.444538149
,3549.60302734375,,10620.0,,,190.0,760.0,,,,,,,,,,4.419273853302002,,,,,,,,,,,,3.03125,,-4.9375,1.0,,10620.0,,3e-05,,0.1376953125,,,1775632796.721362,,,,,,-1.890625,,190,,7682.9228515625,680.711404546
,3552.58935546875,,10620.0,,,191.0,764.0,,,,,,,,,,6.184175968170166,,,,,,,,,,,,2.796875,,-3.75,1.0,,10620.0,,3e-05,,0.1181640625,,,1775632799.9884264,,,,,,-0.94921875,,191,,7682.9228515625,684.52544126
,3602.62548828125,,10620.0,,,192.0,768.0,,,,,,,,,,6.213767051696777,,,,,,,,,,,,4.875,,-7.1875,0.875,,10620.0,,3e-05,,0.1455078125,,,1775632803.8024185,,,,,,-2.328125,,192,,7682.9228515625,687.240723607
,3549.53857421875,,10620.0,,,193.0,772.0,,,,,,,,,,4.610407829284668,,,,,,,,,,,,3.234375,,-4.6875,0.75,,10620.0,,3e-05,,0.306640625,,,1775632806.5175052,,,,,,-1.4375,,193,,7682.9228515625,690.433438346
,3585.92822265625,,10620.0,,,194.0,776.0,,,,,,,,,,5.84670352935791,,,,,,,,,,,,4.1875,,-5.15625,1.0,,10620.0,,3e-05,,0.1337890625,,,1775632809.71027,,,,,,-0.95703125,,194,,7682.9228515625,693.294546846
,3550.28271484375,,10620.0,,,195.0,780.0,,,,,,,,,,6.371625900268555,,,,,,,,,,,,4.75,,-6.875,0.625,,10620.0,,3e-05,,0.443359375,,,1775632812.5717084,,,,,,-2.125,,195,,7682.9228515625,696.247587737
,3551.220703125,,10620.0,,,196.0,784.0,,,,,,,,,,6.606303691864014,,,,,,,,,,,,2.6875,,-3.796875,0.75,,10620.0,,3e-05,,0.76953125,,,1775632815.5247588,,,,,,-1.1171875,,196,,7682.9228515625,699.366673151
,3560.21923828125,,10620.0,,,197.0,788.0,,,,,,,,,,6.646714687347412,,,,,,,,,,,,3.15625,,-3.640625,1.0,,10620.0,,3e-05,,0.1455078125,,,1775632818.6435375,,,,,,-0.486328125,,197,,7682.9228515625,702.792302565
